Site_ID,Country,Biome,Bait_Type,Number_of_Ants,Percent_of_Baits_with_Ants,CountryTotalAntBaitType,Latitude,Longitude,Habitat_type,Elevation,Distance_from_shore,Precipitation,Temperature,Contributor,Site_Details
123,Spain,Woodland/Shrubland,Sugar,116,80,145,41.41229,2.115729,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan
123,Spain,Woodland/Shrubland,Water,15,20,34,41.41229,2.115729,Shrubland,253,8,629,15.9,Arnan,Spain1-Arnan
124,Spain,Woodland/Shrubland,Amino Acids,65,100,94,41.459524,2.095954,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan
124,Spain,Woodland/Shrubland,Cookie,16,60,162,41.459524,2.095954,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan
124,Spain,Woodland/Shrubland,Olive Oil,0,0,191,41.459524,2.095954,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan
124,Spain,Woodland/Shrubland,Salt,19,60,37,41.459524,2.095954,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan
124,Spain,Woodland/Shrubland,Sugar,26,60,145,41.459524,2.095954,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan
124,Spain,Woodland/Shrubland,Water,12,40,34,41.459524,2.095954,Open pine forest,165,12,595,16.1,Arnan,Spain2-Arnan
254,Tanzania,Temperate seasonal forest,Amino Acids,2,40,8,-3.167537766,37.23626359,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1
254,Tanzania,Temperate seasonal forest,Cookie,26,100,44,-3.167537766,37.23626359,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1
254,Tanzania,Temperate seasonal forest,Olive Oil,45,80,136,-3.167537766,37.23626359,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1
254,Tanzania,Temperate seasonal forest,Salt,5,80,7,-3.167537766,37.23626359,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1
254,Tanzania,Temperate seasonal forest,Sugar,22,80,49,-3.167537766,37.23626359,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1
254,Tanzania,Temperate seasonal forest,Water,0,0,3,-3.167537766,37.23626359,lower/sub-montane rainforest,1920,294,1343,17.9,M.Peters;J.Roeder,FLM1
255,Tanzania,Temperate seasonal forest,Amino Acids,0,0,8,-3.211876699,37.3432687,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2
255,Tanzania,Temperate seasonal forest,Cookie,0,0,44,-3.211876699,37.3432687,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2
255,Tanzania,Temperate seasonal forest,Olive Oil,7,40,136,-3.211876699,37.3432687,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2
255,Tanzania,Temperate seasonal forest,Salt,0,0,7,-3.211876699,37.3432687,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2
255,Tanzania,Temperate seasonal forest,Sugar,0,0,49,-3.211876699,37.3432687,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2
255,Tanzania,Temperate seasonal forest,Water,0,0,3,-3.211876699,37.3432687,lower/sub-montane rainforest,1800,282,1467,18,M.Peters;J.Roeder,FLM2
256,Tanzania,Temperate seasonal forest,Amino Acids,6,80,8,-3.26038475,37.41801168,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3
256,Tanzania,Temperate seasonal forest,Cookie,7,80,44,-3.26038475,37.41801168,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3
256,Tanzania,Temperate seasonal forest,Olive Oil,44,80,136,-3.26038475,37.41801168,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3
256,Tanzania,Temperate seasonal forest,Salt,1,20,7,-3.26038475,37.41801168,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3
256,Tanzania,Temperate seasonal forest,Sugar,9,60,49,-3.26038475,37.41801168,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3
256,Tanzania,Temperate seasonal forest,Water,3,60,3,-3.26038475,37.41801168,lower/sub-montane rainforest,1620,286,1292,17.3,M.Peters;J.Roeder,FLM3
257,Tanzania,Temperate seasonal forest,Amino Acids,0,0,8,-3.257719292,37.42020749,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4
257,Tanzania,Temperate seasonal forest,Cookie,1,20,44,-3.257719292,37.42020749,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4
257,Tanzania,Temperate seasonal forest,Olive Oil,2,40,136,-3.257719292,37.42020749,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4
257,Tanzania,Temperate seasonal forest,Salt,0,0,7,-3.257719292,37.42020749,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4
257,Tanzania,Temperate seasonal forest,Sugar,0,0,49,-3.257719292,37.42020749,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4
257,Tanzania,Temperate seasonal forest,Water,0,0,3,-3.257719292,37.42020749,lower/sub-montane rainforest,1650,280,1292,17.3,M.Peters;J.Roeder,FLM4
258,Tanzania,Temperate seasonal forest,Amino Acids,0,0,8,-3.225950955,37.5189384,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5
258,Tanzania,Temperate seasonal forest,Cookie,1,20,44,-3.225950955,37.5189384,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5
258,Tanzania,Temperate seasonal forest,Olive Oil,38,40,136,-3.225950955,37.5189384,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5
258,Tanzania,Temperate seasonal forest,Salt,0,0,7,-3.225950955,37.5189384,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5
258,Tanzania,Temperate seasonal forest,Sugar,2,40,49,-3.225950955,37.5189384,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5
258,Tanzania,Temperate seasonal forest,Water,0,0,3,-3.225950955,37.5189384,lower/sub-montane rainforest,2020,283,1200,16,M.Peters;J.Roeder,FLM5
259,Tanzania,Temperate seasonal forest,Amino Acids,0,0,8,-3.228386735,37.51975506,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6
259,Tanzania,Temperate seasonal forest,Cookie,9,20,44,-3.228386735,37.51975506,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6
259,Tanzania,Temperate seasonal forest,Olive Oil,0,0,136,-3.228386735,37.51975506,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6
259,Tanzania,Temperate seasonal forest,Salt,1,20,7,-3.228386735,37.51975506,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6
259,Tanzania,Temperate seasonal forest,Sugar,16,40,49,-3.228386735,37.51975506,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6
259,Tanzania,Temperate seasonal forest,Water,0,0,3,-3.228386735,37.51975506,lower/sub-montane rainforest,2040,283,1200,16,M.Peters;J.Roeder,FLM6
260,Tanzania,Tropical seasonal forest/Savanna,Amino Acids,284,100,360,-3.374798389,37.45488224,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1
260,Tanzania,Tropical seasonal forest/Savanna,Cookie,798,100,1818,-3.374798389,37.45488224,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1
260,Tanzania,Tropical seasonal forest/Savanna,Olive Oil,257,40,616,-3.374798389,37.45488224,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1
260,Tanzania,Tropical seasonal forest/Savanna,Salt,313,60,486,-3.374798389,37.45488224,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1
260,Tanzania,Tropical seasonal forest/Savanna,Sugar,1143,60,1755,-3.374798389,37.45488224,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1
260,Tanzania,Tropical seasonal forest/Savanna,Water,934,60,982,-3.374798389,37.45488224,Savannah,871,279,991,22.1,M.Peters;J.Roeder,SAV1
261,Tanzania,Tropical seasonal forest/Savanna,Amino Acids,15,20,360,-3.380924975,37.4965256,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2
261,Tanzania,Tropical seasonal forest/Savanna,Cookie,790,100,1818,-3.380924975,37.4965256,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2
261,Tanzania,Tropical seasonal forest/Savanna,Olive Oil,47,60,616,-3.380924975,37.4965256,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2
261,Tanzania,Tropical seasonal forest/Savanna,Salt,9,60,486,-3.380924975,37.4965256,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2
261,Tanzania,Tropical seasonal forest/Savanna,Sugar,192,60,1755,-3.380924975,37.4965256,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2
261,Tanzania,Tropical seasonal forest/Savanna,Water,23,60,982,-3.380924975,37.4965256,Savannah,912,280,720,23.2,M.Peters;J.Roeder,SAV2
262,Tanzania,Tropical seasonal forest/Savanna,Amino Acids,11,40,360,-3.330329109,37.64309873,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3
262,Tanzania,Tropical seasonal forest/Savanna,Cookie,3,40,1818,-3.330329109,37.64309873,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3
262,Tanzania,Tropical seasonal forest/Savanna,Olive Oil,18,20,616,-3.330329109,37.64309873,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3
262,Tanzania,Tropical seasonal forest/Savanna,Salt,20,60,486,-3.330329109,37.64309873,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3
262,Tanzania,Tropical seasonal forest/Savanna,Sugar,47,80,1755,-3.330329109,37.64309873,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3
262,Tanzania,Tropical seasonal forest/Savanna,Water,0,0,982,-3.330329109,37.64309873,Savannah,1130,281,948,21.4,M.Peters;J.Roeder,SAV3
263,Tanzania,Tropical seasonal forest/Savanna,Amino Acids,16,80,360,-3.318823282,37.68287222,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4
263,Tanzania,Tropical seasonal forest/Savanna,Cookie,21,60,1818,-3.318823282,37.68287222,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4
263,Tanzania,Tropical seasonal forest/Savanna,Olive Oil,10,40,616,-3.318823282,37.68287222,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4
263,Tanzania,Tropical seasonal forest/Savanna,Salt,20,60,486,-3.318823282,37.68287222,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4
263,Tanzania,Tropical seasonal forest/Savanna,Sugar,111,80,1755,-3.318823282,37.68287222,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4
263,Tanzania,Tropical seasonal forest/Savanna,Water,9,20,982,-3.318823282,37.68287222,Savannah,993,272,740,22.2,M.Peters;J.Roeder,SAV4
264,Tanzania,Tropical seasonal forest/Savanna,Amino Acids,34,80,360,-3.307654271,37.68401527,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5
264,Tanzania,Tropical seasonal forest/Savanna,Cookie,206,60,1818,-3.307654271,37.68401527,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5
264,Tanzania,Tropical seasonal forest/Savanna,Olive Oil,284,60,616,-3.307654271,37.68401527,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5
264,Tanzania,Tropical seasonal forest/Savanna,Salt,124,80,486,-3.307654271,37.68401527,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5
264,Tanzania,Tropical seasonal forest/Savanna,Sugar,262,80,1755,-3.307654271,37.68401527,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5
264,Tanzania,Tropical seasonal forest/Savanna,Water,16,80,982,-3.307654271,37.68401527,Savannah,950,269,740,22.2,M.Peters;J.Roeder,SAV5
241,Uganda,Temperate seasonal forest,Amino Acids,0,0,1,0.56437,30.36059,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,
241,Uganda,Temperate seasonal forest,Cookie,57,100,145,0.56437,30.36059,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,
241,Uganda,Temperate seasonal forest,Olive Oil,224,100,321,0.56437,30.36059,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,
241,Uganda,Temperate seasonal forest,Salt,77,60,171,0.56437,30.36059,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,
241,Uganda,Temperate seasonal forest,Sugar,31,60,133,0.56437,30.36059,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,
241,Uganda,Temperate seasonal forest,Water,2,20,26,0.56437,30.36059,secondary rainforest,1500,1152,1436,19.5,C.S. Moreau; A.S. Suarez,
242,Uganda,Temperate seasonal forest,Amino Acids,1,20,1,0.56164,30.35655,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,
242,Uganda,Temperate seasonal forest,Cookie,88,80,145,0.56164,30.35655,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,
242,Uganda,Temperate seasonal forest,Olive Oil,97,100,321,0.56164,30.35655,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,
242,Uganda,Temperate seasonal forest,Salt,94,80,171,0.56164,30.35655,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,
242,Uganda,Temperate seasonal forest,Sugar,102,80,133,0.56164,30.35655,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,
242,Uganda,Temperate seasonal forest,Water,24,60,26,0.56164,30.35655,rainforest,1500,1174,1436,19.5,C.S. Moreau; A.S. Suarez,
115,USA,Woodland/Shrubland,Amino Acids,3,40,73,40.7001,-77.8896,Temperate forest,590,198,991,9.4,Baccaro,Rothrock-Baccaro
115,USA,Woodland/Shrubland,Cookie,6,40,944,40.7001,-77.8896,Temperate forest,590,198,991,9.4,Baccaro,Rothrock-Baccaro
115,USA,Woodland/Shrubland,Olive Oil,107,80,874,40.7001,-77.8896,Temperate forest,590,198,991,9.4,Baccaro,Rothrock-Baccaro
115,USA,Woodland/Shrubland,Salt,0,0,410,40.7001,-77.8896,Temperate forest,590,198,991,9.4,Baccaro,Rothrock-Baccaro
115,USA,Woodland/Shrubland,Sugar,72,40,1579,40.7001,-77.8896,Temperate forest,590,198,991,9.4,Baccaro,Rothrock-Baccaro
115,USA,Woodland/Shrubland,Water,0,0,78,40.7001,-77.8896,Temperate forest,590,198,991,9.4,Baccaro,Rothrock-Baccaro
125,USA,Woodland/Shrubland,Amino Acids,0,0,73,42.738069,-73.892004,Maintained field on sandy soil with scattered clumps of oak and pine trees. Dominated by grasses. Rubus spp. (mostly R. flagellaris). Solidago spp.. Rumex acetosella. and Dichanthelium clandestinum,140,243,955,8.4,Barber,Baron's Field - Barber
125,USA,Woodland/Shrubland,Cookie,44,80,944,42.738069,-73.892004,Maintained field on sandy soil with scattered clumps of oak and pine trees. Dominated by grasses. Rubus spp. (mostly R. flagellaris). Solidago spp.. Rumex acetosella. and Dichanthelium clandestinum,140,243,955,8.4,Barber,Baron's Field - Barber
125,USA,Woodland/Shrubland,Olive Oil,97,40,874,42.738069,-73.892004,Maintained field on sandy soil with scattered clumps of oak and pine trees. Dominated by grasses. Rubus spp. (mostly R. flagellaris). Solidago spp.. Rumex acetosella. and Dichanthelium clandestinum,140,243,955,8.4,Barber,Baron's Field - Barber
125,USA,Woodland/Shrubland,Salt,23,60,410,42.738069,-73.892004,Maintained field on sandy soil with scattered clumps of oak and pine trees. Dominated by grasses. Rubus spp. (mostly R. flagellaris). Solidago spp.. Rumex acetosella. and Dichanthelium clandestinum,140,243,955,8.4,Barber,Baron's Field - Barber
125,USA,Woodland/Shrubland,Sugar,80,80,1579,42.738069,-73.892004,Maintained field on sandy soil with scattered clumps of oak and pine trees. Dominated by grasses. Rubus spp. (mostly R. flagellaris). Solidago spp.. Rumex acetosella. and Dichanthelium clandestinum,140,243,955,8.4,Barber,Baron's Field - Barber
125,USA,Woodland/Shrubland,Water,0,0,78,42.738069,-73.892004,Maintained field on sandy soil with scattered clumps of oak and pine trees. Dominated by grasses. Rubus spp. (mostly R. flagellaris). Solidago spp.. Rumex acetosella. and Dichanthelium clandestinum,140,243,955,8.4,Barber,Baron's Field - Barber
126,USA,Woodland/Shrubland,Amino Acids,3,20,73,43.15613333,-73.6958,Maintained field. sandy soil. dominated by grasses. Monarda punctata. Rubus spp. (mostly R. flagellaris).and Centaurea maculosa. Very few trees.,100,248,1003,7.9,Barber,Camp Saratoga - Barber
126,USA,Woodland/Shrubland,Cookie,5,60,944,43.15613333,-73.6958,Maintained field. sandy soil. dominated by grasses. Monarda punctata. Rubus spp. (mostly R. flagellaris).and Centaurea maculosa. Very few trees.,100,248,1003,7.9,Barber,Camp Saratoga - Barber
126,USA,Woodland/Shrubland,Olive Oil,19,20,874,43.15613333,-73.6958,Maintained field. sandy soil. dominated by grasses. Monarda punctata. Rubus spp. (mostly R. flagellaris).and Centaurea maculosa. Very few trees.,100,248,1003,7.9,Barber,Camp Saratoga - Barber
126,USA,Woodland/Shrubland,Salt,4,40,410,43.15613333,-73.6958,Maintained field. sandy soil. dominated by grasses. Monarda punctata. Rubus spp. (mostly R. flagellaris).and Centaurea maculosa. Very few trees.,100,248,1003,7.9,Barber,Camp Saratoga - Barber
126,USA,Woodland/Shrubland,Sugar,8,40,1579,43.15613333,-73.6958,Maintained field. sandy soil. dominated by grasses. Monarda punctata. Rubus spp. (mostly R. flagellaris).and Centaurea maculosa. Very few trees.,100,248,1003,7.9,Barber,Camp Saratoga - Barber
126,USA,Woodland/Shrubland,Water,7,20,78,43.15613333,-73.6958,Maintained field. sandy soil. dominated by grasses. Monarda punctata. Rubus spp. (mostly R. flagellaris).and Centaurea maculosa. Very few trees.,100,248,1003,7.9,Barber,Camp Saratoga - Barber
127,USA,Woodland/Shrubland,Amino Acids,0,0,73,42.7195,-73.863617,Maintained field on sandy soil dominated by grasses. Centaurea maculosa. and Arenaria lateriflora. Very few trees.,100,245,955,8.4,Barber,Discovery Field - Barber
127,USA,Woodland/Shrubland,Cookie,50,80,944,42.7195,-73.863617,Maintained field on sandy soil dominated by grasses. Centaurea maculosa. and Arenaria lateriflora. Very few trees.,100,245,955,8.4,Barber,Discovery Field - Barber
127,USA,Woodland/Shrubland,Olive Oil,41,20,874,42.7195,-73.863617,Maintained field on sandy soil dominated by grasses. Centaurea maculosa. and Arenaria lateriflora. Very few trees.,100,245,955,8.4,Barber,Discovery Field - Barber
127,USA,Woodland/Shrubland,Salt,190,40,410,42.7195,-73.863617,Maintained field on sandy soil dominated by grasses. Centaurea maculosa. and Arenaria lateriflora. Very few trees.,100,245,955,8.4,Barber,Discovery Field - Barber
127,USA,Woodland/Shrubland,Sugar,36,80,1579,42.7195,-73.863617,Maintained field on sandy soil dominated by grasses. Centaurea maculosa. and Arenaria lateriflora. Very few trees.,100,245,955,8.4,Barber,Discovery Field - Barber
127,USA,Woodland/Shrubland,Water,27,80,78,42.7195,-73.863617,Maintained field on sandy soil dominated by grasses. Centaurea maculosa. and Arenaria lateriflora. Very few trees.,100,245,955,8.4,Barber,Discovery Field - Barber
128,USA,Woodland/Shrubland,Amino Acids,2,40,73,43.230524,-75.578867,Maintained field on sandy soil with a few clusters of trees. dominated by grasses and Rubus flagellaris.,125,399,1097,7.7,Barber,Rome Sand Plains - Barber
128,USA,Woodland/Shrubland,Cookie,12,40,944,43.230524,-75.578867,Maintained field on sandy soil with a few clusters of trees. dominated by grasses and Rubus flagellaris.,125,399,1097,7.7,Barber,Rome Sand Plains - Barber
128,USA,Woodland/Shrubland,Olive Oil,0,0,874,43.230524,-75.578867,Maintained field on sandy soil with a few clusters of trees. dominated by grasses and Rubus flagellaris.,125,399,1097,7.7,Barber,Rome Sand Plains - Barber
128,USA,Woodland/Shrubland,Salt,0,0,410,43.230524,-75.578867,Maintained field on sandy soil with a few clusters of trees. dominated by grasses and Rubus flagellaris.,125,399,1097,7.7,Barber,Rome Sand Plains - Barber
128,USA,Woodland/Shrubland,Sugar,4,40,1579,43.230524,-75.578867,Maintained field on sandy soil with a few clusters of trees. dominated by grasses and Rubus flagellaris.,125,399,1097,7.7,Barber,Rome Sand Plains - Barber
128,USA,Woodland/Shrubland,Water,0,0,78,43.230524,-75.578867,Maintained field on sandy soil with a few clusters of trees. dominated by grasses and Rubus flagellaris.,125,399,1097,7.7,Barber,Rome Sand Plains - Barber
160,USA,Woodland/Shrubland,Amino Acids,0,0,73,44.874952,-73.633574,Jack pine barrens on bedrock. Very little mineral soil. Trees numerous. but little canopy cover (see photographs below). Vegetation beneath 1m dominated by lichen. moss. grass (crinkled hair grass - Deschampsia flexuosa). black chokeberry (Aronia melanocarpa). late low blueberry (Vaccinium angustifolium). and black huckleberry (Gaylussacia baccata). Trees dominated by jack pine (Pinus banksiana).,244,313,873,5.7,Barber,Alton-Flat Rock
160,USA,Woodland/Shrubland,Cookie,9,80,944,44.874952,-73.633574,Jack pine barrens on bedrock. Very little mineral soil. Trees numerous. but little canopy cover (see photographs below). Vegetation beneath 1m dominated by lichen. moss. grass (crinkled hair grass - Deschampsia flexuosa). black chokeberry (Aronia melanocarpa). late low blueberry (Vaccinium angustifolium). and black huckleberry (Gaylussacia baccata). Trees dominated by jack pine (Pinus banksiana).,244,313,873,5.7,Barber,Alton-Flat Rock
160,USA,Woodland/Shrubland,Olive Oil,2,20,874,44.874952,-73.633574,Jack pine barrens on bedrock. Very little mineral soil. Trees numerous. but little canopy cover (see photographs below). Vegetation beneath 1m dominated by lichen. moss. grass (crinkled hair grass - Deschampsia flexuosa). black chokeberry (Aronia melanocarpa). late low blueberry (Vaccinium angustifolium). and black huckleberry (Gaylussacia baccata). Trees dominated by jack pine (Pinus banksiana).,244,313,873,5.7,Barber,Alton-Flat Rock
160,USA,Woodland/Shrubland,Salt,59,40,410,44.874952,-73.633574,Jack pine barrens on bedrock. Very little mineral soil. Trees numerous. but little canopy cover (see photographs below). Vegetation beneath 1m dominated by lichen. moss. grass (crinkled hair grass - Deschampsia flexuosa). black chokeberry (Aronia melanocarpa). late low blueberry (Vaccinium angustifolium). and black huckleberry (Gaylussacia baccata). Trees dominated by jack pine (Pinus banksiana).,244,313,873,5.7,Barber,Alton-Flat Rock
160,USA,Woodland/Shrubland,Sugar,0,0,1579,44.874952,-73.633574,Jack pine barrens on bedrock. Very little mineral soil. Trees numerous. but little canopy cover (see photographs below). Vegetation beneath 1m dominated by lichen. moss. grass (crinkled hair grass - Deschampsia flexuosa). black chokeberry (Aronia melanocarpa). late low blueberry (Vaccinium angustifolium). and black huckleberry (Gaylussacia baccata). Trees dominated by jack pine (Pinus banksiana).,244,313,873,5.7,Barber,Alton-Flat Rock
160,USA,Woodland/Shrubland,Water,0,0,78,44.874952,-73.633574,Jack pine barrens on bedrock. Very little mineral soil. Trees numerous. but little canopy cover (see photographs below). Vegetation beneath 1m dominated by lichen. moss. grass (crinkled hair grass - Deschampsia flexuosa). black chokeberry (Aronia melanocarpa). late low blueberry (Vaccinium angustifolium). and black huckleberry (Gaylussacia baccata). Trees dominated by jack pine (Pinus banksiana).,244,313,873,5.7,Barber,Alton-Flat Rock
177,USA,Woodland/Shrubland,Amino Acids,4,40,73,31.88392,-109.20679,oak-pine-juniper woodland,1650,375,521,12.2,C.S. Moreau; A.S. Suarez,
177,USA,Woodland/Shrubland,Cookie,8,60,944,31.88392,-109.20679,oak-pine-juniper woodland,1650,375,521,12.2,C.S. Moreau; A.S. Suarez,
177,USA,Woodland/Shrubland,Olive Oil,235,100,874,31.88392,-109.20679,oak-pine-juniper woodland,1650,375,521,12.2,C.S. Moreau; A.S. Suarez,
177,USA,Woodland/Shrubland,Salt,3,60,410,31.88392,-109.20679,oak-pine-juniper woodland,1650,375,521,12.2,C.S. Moreau; A.S. Suarez,
177,USA,Woodland/Shrubland,Sugar,56,100,1579,31.88392,-109.20679,oak-pine-juniper woodland,1650,375,521,12.2,C.S. Moreau; A.S. Suarez,
177,USA,Woodland/Shrubland,Water,2,40,78,31.88392,-109.20679,oak-pine-juniper woodland,1650,375,521,12.2,C.S. Moreau; A.S. Suarez,
178,USA,Grassland/Cold desert,Amino Acids,1,20,3,31.94739,-109.13681,cresote-mesquite desert,1390,379,401,14.4,C.S. Moreau; A.S. Suarez,
178,USA,Grassland/Cold desert,Cookie,57,40,230,31.94739,-109.13681,cresote-mesquite desert,1390,379,401,14.4,C.S. Moreau; A.S. Suarez,
178,USA,Grassland/Cold desert,Olive Oil,4,40,17,31.94739,-109.13681,cresote-mesquite desert,1390,379,401,14.4,C.S. Moreau; A.S. Suarez,
178,USA,Grassland/Cold desert,Salt,72,60,87,31.94739,-109.13681,cresote-mesquite desert,1390,379,401,14.4,C.S. Moreau; A.S. Suarez,
178,USA,Grassland/Cold desert,Sugar,95,80,257,31.94739,-109.13681,cresote-mesquite desert,1390,379,401,14.4,C.S. Moreau; A.S. Suarez,
178,USA,Grassland/Cold desert,Water,2,20,5,31.94739,-109.13681,cresote-mesquite desert,1390,379,401,14.4,C.S. Moreau; A.S. Suarez,
179,USA,Woodland/Shrubland,Amino Acids,1,20,73,31.89956,-109.23863,oak-pine-juniper woodland,1900,386,526,12.3,C.S. Moreau; A.S. Suarez,
179,USA,Woodland/Shrubland,Cookie,0,0,944,31.89956,-109.23863,oak-pine-juniper woodland,1900,386,526,12.3,C.S. Moreau; A.S. Suarez,
179,USA,Woodland/Shrubland,Olive Oil,1,20,874,31.89956,-109.23863,oak-pine-juniper woodland,1900,386,526,12.3,C.S. Moreau; A.S. Suarez,
179,USA,Woodland/Shrubland,Salt,0,0,410,31.89956,-109.23863,oak-pine-juniper woodland,1900,386,526,12.3,C.S. Moreau; A.S. Suarez,
179,USA,Woodland/Shrubland,Sugar,3,40,1579,31.89956,-109.23863,oak-pine-juniper woodland,1900,386,526,12.3,C.S. Moreau; A.S. Suarez,
179,USA,Woodland/Shrubland,Water,0,0,78,31.89956,-109.23863,oak-pine-juniper woodland,1900,386,526,12.3,C.S. Moreau; A.S. Suarez,
190,USA,Woodland/Shrubland,Amino Acids,0,0,73,31.44805556,-110.283,Low elevation Oak Woodland,1600,269,501,14.8,Del Toro,
190,USA,Woodland/Shrubland,Cookie,25,40,944,31.44805556,-110.283,Low elevation Oak Woodland,1600,269,501,14.8,Del Toro,
190,USA,Woodland/Shrubland,Olive Oil,25,40,874,31.44805556,-110.283,Low elevation Oak Woodland,1600,269,501,14.8,Del Toro,
190,USA,Woodland/Shrubland,Salt,0,0,410,31.44805556,-110.283,Low elevation Oak Woodland,1600,269,501,14.8,Del Toro,
190,USA,Woodland/Shrubland,Sugar,97,80,1579,31.44805556,-110.283,Low elevation Oak Woodland,1600,269,501,14.8,Del Toro,
190,USA,Woodland/Shrubland,Water,4,40,78,31.44805556,-110.283,Low elevation Oak Woodland,1600,269,501,14.8,Del Toro,
191,USA,Grassland/Cold desert,Amino Acids,0,0,3,31.91433333,-106.0421111,Chihuahuan Desert Scrub,1402,676,248,16.2,Del Toro,
191,USA,Grassland/Cold desert,Cookie,72,80,230,31.91433333,-106.0421111,Chihuahuan Desert Scrub,1402,676,248,16.2,Del Toro,
